	word	anim	nonanim	concr	abstr
11656	spinoff_NOUN	0.1630861461162567	0.1633247584104538	0.1695377379655838	0.1809150129556656
11657	isolationism_NOUN	0.17133936285972595	0.16858544945716858	0.16953615844249725	0.3767063617706299
11658	fracture_VERB	0.1728215217590332	0.1546294391155243	0.169529989361763	0.18432167172431946
11659	impossibility_NOUN	0.18640446662902832	0.1391642838716507	0.16952058672904968	0.34042590856552124
11660	delinquent_ADJ	0.20067062973976132	0.14716152846813202	0.16950878500938416	0.16545432806015015
11661	Borge_PROPN	0.1515149474143982	0.1654505431652069	0.1694982349872589	0.1478283554315567
11662	Taiwanese_PROPN	0.18333730101585388	0.13077642023563385	0.16949346661567688	0.18776483833789825
11663	fluid_ADJ	0.15284791588783264	0.18007482588291168	0.16947542130947113	0.24609819054603574
11664	package_NOUN	0.1441444307565689	0.1807094514369965	0.1694740355014801	0.12796524167060852
11665	consecration_NOUN	0.16482976078987122	0.1622762382030487	0.16946378350257876	0.1948835253715515
11666	especially_ADV	0.16695444285869598	0.1845171004533768	0.169448122382164	0.2710008025169373
11667	video_ADJ	0.13190202414989471	0.2151252031326294	0.16944101452827454	0.14201462268829346
11668	price_NOUN	0.1687457263469696	0.17852982878684998	0.1694321185350418	0.17374186217784882
11669	Ferguson_PROPN	0.1383725106716156	0.17451834678649902	0.16943198442459104	0.20136022567749026
11670	danger_NOUN	0.19034773111343384	0.16860012710094452	0.16942854225635529	0.33243900537490845
11671	hew_VERB	0.1678972840309143	0.18148669600486755	0.16942426562309265	0.2510143220424652
11672	powerhouse_NOUN	0.17333421111106873	0.1690477430820465	0.16939076781272888	0.19860374927520752
11673	split-adjusted_ADJ	0.1435183882713318	0.17282040417194364	0.16938291490077972	0.1605730950832367
11674	tour_NOUN	0.163616344332695	0.16858503222465515	0.16936850547790527	0.11077916622161864
11675	fail-safe_ADJ	0.16265282034873962	0.21026921272277832	0.1693582534790039	0.2492817640304565
11676	Cross_PROPN	0.17594179511070251	0.14709453284740448	0.1693560779094696	0.12243447452783585
11677	recede_VERB	0.19223329424858093	0.16783061623573306	0.16934175789356232	0.2041269838809967
11678	banker_NOUN	0.1670287549495697	0.17286965250968933	0.1693405956029892	0.16752347350120544
11679	rhetoric_NOUN	0.15489445626735687	0.16817927360534668	0.16932885348796844	0.3850367367267609
11680	malaysia_NOUN	0.16978298127651215	0.14414045214653015	0.1693035066127777	0.10656730085611343
11681	fb_NOUN	0.17714104056358335	0.1780513972043991	0.1692991405725479	0.10726503282785416
11682	Shearson_PROPN	0.1471269130706787	0.18380455672740936	0.16929635405540466	0.12611818313598633
11683	Smaby_PROPN	0.17128345370292666	0.16989997029304504	0.1692921817302704	0.1179986447095871
11684	carry-over_NOUN	0.17948806285858154	0.14136384427547455	0.1692860871553421	0.2076810598373413
11685	vengeance_NOUN	0.18408741056919095	0.15949320793151855	0.16928604245185852	0.3616186678409576
